"location_id","date","excess_rel_baseline","value","ramp_outbreak","raw_value","perc_75","who_outbreak","location_name","ramp_threshold"
"KhT80mlwJ3Y",2018-01-16,0.856871327766444,4508.76111414641,0,4524,7159,0,"Tororo District",10523.776366515
"KhT80mlwJ3Y",2018-02-15,0.721594017920981,4329.5,0,4393,6143,0,"Tororo District",11999.8223169142
"KhT80mlwJ3Y",2018-03-16,0.604923562534289,3876.2777970867,0,3835,7690.5,0,"Tororo District",12815.7606585774
"KhT80mlwJ3Y",2018-04-15,0.676464600213006,5496.24636691472,0,5167,12023,0,"Tororo District",16249.9157093632
"KhT80mlwJ3Y",2018-05-16,0.881617874113578,9275.42234245003,0,9180,15956.5,0,"Tororo District",21041.8200782873
"KhT80mlwJ3Y",2018-06-15,0.938423385505685,10365.1147234583,0,10139,21485,0,"Tororo District",22090.486838993
"KhT80mlwJ3Y",2018-07-16,0.760098955013315,5835.83333333333,0,5858,15609.5,0,"Tororo District",15355.456798993
"KhT80mlwJ3Y",2018-08-16,0.69252718460845,5335.92102996759,0,5305,9828,0,"Tororo District",15409.9973215766
"KhT80mlwJ3Y",2018-09-15,0.556489588408059,2874.76009661695,0,2900,6040.5,0,"Tororo District",10331.7659719052
"KhT80mlwJ3Y",2018-10-16,0.642739914464822,3669.66666666667,0,3700,6336.5,0,"Tororo District",11418.8230233755
"KhT80mlwJ3Y",2018-11-15,0.722750546610605,3765.33333333333,0,3714,6456,0,"Tororo District",10419.4548201759
"KhT80mlwJ3Y",2018-12-16,0.63452933729129,2947.66666666667,0,2966,4952.5,0,"Tororo District",9290.87590890537
"KhT80mlwJ3Y",2019-01-16,0.682142372572439,3591.48797593097,0,3531,6550.5,0,"Tororo District",10530.024582367
"KhT80mlwJ3Y",2019-02-15,0.792940438794013,4527.83333333333,0,4538,5990.5,0,"Tororo District",11420.3617618991
"KhT80mlwJ3Y",2019-03-16,0.813419253247795,5167.77828420051,0,5201,7207.75,0,"Tororo District",12706.3092336867
"KhT80mlwJ3Y",2019-04-15,0.791240349668894,5833.5,0,5915,9902,0,"Tororo District",14745.203533771
"KhT80mlwJ3Y",2019-05-16,0.761105702961613,6503,0,6338,13412.25,0,"Tororo District",17088.2966050459
"KhT80mlwJ3Y",2019-06-15,0.879966335725871,8498,0,8552,21404,0,"Tororo District",19314.3752322982
"KhT80mlwJ3Y",2019-07-16,1.05818030836311,9471.75002237081,0,10339,14070,0,"Tororo District",17901.9585745695
"KhT80mlwJ3Y",2019-08-16,1.11698366367996,7735.76113392698,0,7844,9278,0,"Tororo District",13851.1625289865
"KhT80mlwJ3Y",2019-09-15,0.931556000413054,4756.16660010663,0,4555,5573,0,"Tororo District",10211.230667824
"KhT80mlwJ3Y",2019-10-16,0.935815327586294,4653,0,4644,6145,0,"Tororo District",9944.26969261397
"KhT80mlwJ3Y",2019-11-15,1.0052225618759,4697.86277892325,0,4575,6320,0,"Tororo District",9346.91073816794
"KhT80mlwJ3Y",2019-12-16,1.08921390093824,4894.71417166771,0,4715,4777,0,"Tororo District",8987.60871019262
"KhT80mlwJ3Y",2020-01-16,1.40177822368603,7536.02139938772,0,6055,6055,0,"Tororo District",10752.0879866024
"KhT80mlwJ3Y",2020-02-15,1.27234448304718,6690.85714285714,0,6830,6448,1,"Tororo District",10517.3673199462
"KhT80mlwJ3Y",2020-03-16,0.959123646498751,5450.5409595085,0,5576,6725,0,"Tororo District",11365.6690238126
"KhT80mlwJ3Y",2020-04-15,0.682767081342379,4108.21428571429,0,4358,7781,0,"Tororo District",12034.0139352858
"KhT80mlwJ3Y",2020-05-16,0.730656559228414,6394.14285714286,0,6587,10868,0,"Tororo District",17502.4579643689
"KhT80mlwJ3Y",2020-06-15,0.81262037436782,7313.07142857143,0,7394,18587.75,0,"Tororo District",17998.7400248502
"KhT80mlwJ3Y",2020-07-16,0.791739183072392,6127,0,6352,13137.25,0,"Tororo District",15477.3191247749
"KhT80mlwJ3Y",2020-08-16,0.824008666011378,5636.78570131802,0,5658,9086.5,0,"Tororo District",13681.3748054445
"KhT80mlwJ3Y",2020-09-15,0.837436557588547,4454.04770002594,0,4528,5493.75,0,"Tororo District",10637.3376219726
"KhT80mlwJ3Y",2020-10-16,0.962944513231509,4969.4,0,4968,6121.25,0,"Tororo District",10321.2592869414
"KhT80mlwJ3Y",2020-11-15,1.18722327951119,6064.8,0,6075,6258.75,0,"Tororo District",10216.7807937476
